No,제목,학과,과정,년도,href
3,Fresno State University에서의 교환학생 생활,교육학과,학부,2012,/partner/expReport.asp?id=5897&page=1&bgbn=R
2,"잊을수없는 그곳 ,fresno~",생화학과,학부,2011,/partner/expReport.asp?id=5273&page=1&bgbn=R
1,"Fresno, 드넓은 건포도밭, 그리고 캘리포니아 하늘.",주거환경학과,학부,2005,/partner/expReport.asp?id=1765&page=1&bgbn=R
