No,제목,학과,과정,년도,href
51,홍콩대학교에서의 한 학기,응용통계학과,학부,2017,/partner/expReport.asp?id=14063&page=2&bgbn=R
50,Survival Playbook for HKU Challengers,Economics,학부,2017,/partner/expReport.asp?id=13914&page=3&bgbn=R
49,자유롭고 행복했던 홍콩대 교환학생 생활,테크노아트학부 CDM,학부,2016,/partner/expReport.asp?id=13844&page=3&bgbn=R
48,짧은듯 길었던 홍콩,기계공학과,학부,2015,/partner/expReport.asp?id=13691&page=3&bgbn=R
47,홍콩에서의 학기를 회상하며..,경영학과,학부,2016-1,/partner/expReport.asp?id=13553&page=3&bgbn=R
46,홍콩에서의 한학기,국제대학 아시아학부,학부,2015,/partner/expReport.asp?id=13476&page=3&bgbn=R
45,University of Hongkong,"불어불문학과, 경영학과",학부,2016,/partner/expReport.asp?id=13364&page=3&bgbn=R
44,홍콩에서의 교환 생활,경영학과,학부,2015,/partner/expReport.asp?id=12459&page=3&bgbn=R
43,홍콩에서의 잊지못할 경험!,국어국문학과,학부,2015,/partner/expReport.asp?id=12344&page=3&bgbn=R
42,HKU 교환life!,경제학과,학부,2015,/partner/expReport.asp?id=12266&page=3&bgbn=R
41,A World-Class University in Asia's World City,Underwood International College,학부,2014-2015,/partner/expReport.asp?id=12238&page=3&bgbn=R
40,홍콩대학교에서의 생활,영어영문학과,학부,2014,/partner/expReport.asp?id=8643&page=4&bgbn=R
39,홍콩대학교에서의 의미있는 경험!,국제대학 아시아학부,학부,2014,/partner/expReport.asp?id=7503&page=4&bgbn=R
38,Unforgettable experience at HKU !!,응용통계학과,학부,2014,/partner/expReport.asp?id=7064&page=4&bgbn=R
37,홍콩대학교에서의 좋은 추억,정치외교학과,학부,2013,/partner/expReport.asp?id=6957&page=4&bgbn=R
36,HKU에서의 한 학기,경영학과,학부,2013,/partner/expReport.asp?id=6943&page=4&bgbn=R
35,홍콩에서,정치외교학과,학부,2013,/partner/expReport.asp?id=6921&page=4&bgbn=R
34,아시아의 중심 홍콩에서,언더우드 경제,학부,2013,/partner/expReport.asp?id=6607&page=4&bgbn=R
33,Shocking yet interesting experience,UIC국제학과,학부,2012,/partner/expReport.asp?id=6327&page=4&bgbn=R
32,A semester spent in HKU,영어영문학과,학부,2012,/partner/expReport.asp?id=6280&page=4&bgbn=R
31,HKU에서의 잊지 못할 한 학기,UIC 경제학과,학부,2012,/partner/expReport.asp?id=6232&page=4&bgbn=R
30,Best in my life!,경제학과,학부,2012,/partner/expReport.asp?id=5940&page=5&bgbn=R
29,The time of my life at HKU,경영학과,학부,2011-2012,/partner/expReport.asp?id=5855&page=5&bgbn=R
28,"HKU, as a non-finance related major",언더우드국제학부 비교문학문화과,학부,2012,/partner/expReport.asp?id=5739&page=5&bgbn=R
27,홍콩대학에서의 일년,언더우드 국제대학,학부,2010-2011,/partner/expReport.asp?id=5437&page=5&bgbn=R
26,"HKU, 후회없는 선택",UIC 비교문학,학부,2011,/partner/expReport.asp?id=5051&page=5&bgbn=R
25,아시아 최고의대학 HKU,UIC경제학과,학부,2010,/partner/expReport.asp?id=4725&page=5&bgbn=R
24,University of Hong Kong,Social Sciences,학부,2010,/partner/expReport.asp?id=4327&page=5&bgbn=R
23,"다양함을 배우는 곳, 홍콩!",전기전자공학부,학부,2010,/partner/expReport.asp?id=4323&page=5&bgbn=R
22,홍콩대학에서의 한학기,언더우드 국제대학 경제학과,학부,2009,/partner/expReport.asp?id=3900&page=5&bgbn=R
21,홍콩대학 교환학생 - 3개대학 교환 프로그램,연세 언더우드 국제학부,학부,2009,/partner/expReport.asp?id=3888&page=5&bgbn=R
20,홍콩에서의 행복했던 한 학기,UIC 경제학과,학부,2009,/partner/expReport.asp?id=3691&page=6&bgbn=R
19,홍콩유에서의 한 학기,언더우드국제학부 경제학과,학부,2009,/partner/expReport.asp?id=3664&page=6&bgbn=R
18,Dynamic Life at HKU,언더우드 국제대학 국제학과,학부,2009,/partner/expReport.asp?id=3584&page=6&bgbn=R
17,Gorgeous turning point. Hong Kong!!,응용통계학과,학부,2007-2008,/partner/expReport.asp?id=3311&page=6&bgbn=R
16,'신명나는 교환학생' - 세계의 명문 홍콩대학교,경영학과,학부,2007-2008,/partner/expReport.asp?id=3124&page=6&bgbn=R
15,These are the golden days of my life,영어영문학과,학부,2007,/partner/expReport.asp?id=2874&page=6&bgbn=R
14,잊지못할 추억의 HKU,생화학과,학부,2007,/partner/expReport.asp?id=2758&page=6&bgbn=R
13,"다양함의 중심, 홍콩. 그리고 홍콩대학교.",중어중문학과,학부,2007,/partner/expReport.asp?id=2737&page=6&bgbn=R
12,최고의 추억 홍콩대학교,교육학과,학부,2006-2007,/partner/expReport.asp?id=2636&page=6&bgbn=R
11,The Global Hongkong and Hongkong University,전기전자공학부,학부,2006-2007,/partner/expReport.asp?id=2575&page=6&bgbn=R
10,홍콩유,세라믹 공학과,학부,2006,/partner/expReport.asp?id=2359&page=7&bgbn=R
9,Hong Kong!,전기전자공학부,학부,2005-2006,/partner/expReport.asp?id=2250&page=7&bgbn=R
8,HKU - The experience worth having.,상경계열,학부,2005-2006,/partner/expReport.asp?id=2194&page=7&bgbn=R
7,"홍콩대학, 아시아 최고의 선택.",경영학과,학부,2006,/partner/expReport.asp?id=2099&page=7&bgbn=R
6,여러분의 홍콩생활에 도움이 될 소소한 이야기,"문헌정보학, 중어중문학",학부,2005,/partner/expReport.asp?id=1962&page=7&bgbn=R
5,"HK, South-Eastern Asia, and the World",정치외교학과,학부,2005,/partner/expReport.asp?id=1820&page=7&bgbn=R
4,the university of hong kong,경영학과,학부,2004-2005,/partner/expReport.asp?id=1677&page=7&bgbn=R
3,Asia's World City,경영학과,학부,2005,/partner/expReport.asp?id=1607&page=7&bgbn=R
2,홍콩대 경험보고서,주거환경전공,학부,2004,/partner/expReport.asp?id=1431&page=7&bgbn=R
1,the university of hong kong,교육학과,학부,2004,/partner/expReport.asp?id=1412&page=7&bgbn=R
