No,제목,학과,과정,년도,href
5,The Fletcher School,GSIS,대학원,2015,/partner/expReport.asp?id=12817&page=1&bgbn=R
4,Great Opportunity,연세국제대학원,대학원,2012,/partner/expReport.asp?id=5997&page=1&bgbn=R
3,Unforgettable experience at Fletcher,국제학대학원,대학원,2012,/partner/expReport.asp?id=5643&page=1&bgbn=R
2,"Tufts University, The Fletcher School",국제학대학원 국제통상전공,대학원,2011,/partner/expReport.asp?id=5500&page=1&bgbn=R
1,The Fantastic Life in Fletcher!,Area Study,대학원,2011,/partner/expReport.asp?id=5486&page=1&bgbn=R
