No,제목,학과,과정,년도,href
37,"Go Tar Heels! 대학생활의 쉼표, 채플힐에서의 봄",신문방송학과,학부,2015,/partner/expReport.asp?id=11944&page=3&bgbn=R
36,졸업을 앞두고 다시 대학 새내기가 된 듯 설레고 여유로웠던 시간,경영학과,학부,2014,/partner/expReport.asp?id=7138&page=3&bgbn=R
35,내 생애 가장 여유롭고 평화로웠던 봄,심리학과,학부,2014,/partner/expReport.asp?id=7105&page=3&bgbn=R
34,UNC Chapel Hill 교환학생 경험보고서,영어영문학과,학부,2012-2013,/partner/expReport.asp?id=6532&page=3&bgbn=R
33,아름다운 채플힐에서의 일년,언더우드 국제대학 국제학과,학부,2012-2013,/partner/expReport.asp?id=6323&page=4&bgbn=R
32,아직도 그리운 채플힐에서의 1년,언더우드 국제대학 국제학,학부,2010-2011,/partner/expReport.asp?id=6296&page=4&bgbn=R
31,감사했던 채플힐에서의 일년,언더우드국제대학 정외과,학부,2012,/partner/expReport.asp?id=6145&page=4&bgbn=R
30,2012년 Chapel Hill에서의 봄학기,철학과,학부,2012,/partner/expReport.asp?id=5607&page=4&bgbn=R
29,UNC Chapel Hill에서의 1년,언더우드국제대학,학부,2010-2011,/partner/expReport.asp?id=5453&page=4&bgbn=R
28,평생 잊을 수 없는 채플힐에서의 한 학기,경제학과,학부,2011,/partner/expReport.asp?id=5340&page=4&bgbn=R
27,잊을 수 없는 UNC의 경험,행정학과,학부,2011,/partner/expReport.asp?id=5302&page=4&bgbn=R
26,내 인생 가장 화려한 봄날 in UNC,심리학과,학부,2011,/partner/expReport.asp?id=5074&page=4&bgbn=R
25,UNC에서의 행복했던 한 학기,화학과,학부,2011,/partner/expReport.asp?id=5039&page=4&bgbn=R
24,채플힐에서의 길고도 짧은 일년,언더우드 국제대학,학부,2010-2011,/partner/expReport.asp?id=4976&page=4&bgbn=R
23,UNC에서의 2011 봄학기,정치외교학과,학부,2011,/partner/expReport.asp?id=4959&page=5&bgbn=R
22,UNC에서의 교환학생,행정학과,학부,2011,/partner/expReport.asp?id=4869&page=5&bgbn=R
21,채플힐에서 행복했던 1년,국제대학 경제학과,학부,2009,/partner/expReport.asp?id=3999&page=5&bgbn=R
20,Carolina에서의 아름다운 2009년,영어영문/신문방송학과,학부,2009,/partner/expReport.asp?id=3969&page=5&bgbn=R
19,일년 후에 되돌아보는 UNC,심리학과,학부,2007-2008,/partner/expReport.asp?id=3829&page=5&bgbn=R
18,채플힐에서의 잊지못할 1년,언더우드국제대학 생명과학,학부,2008-2009,/partner/expReport.asp?id=3689&page=5&bgbn=R
17,뼈속까지 Tar Heels!!,경영학과,학부,2007-2008,/partner/expReport.asp?id=3468&page=5&bgbn=R
16,채플힐에서 잰 존재의 무게,심리학,학부,2007,/partner/expReport.asp?id=2990&page=5&bgbn=R
15,NC의 추억,경영학과,학부,2007,/partner/expReport.asp?id=2941&page=5&bgbn=R
14,빛나던 한해 2007,영어영문학과,학부,2007,/partner/expReport.asp?id=2872&page=5&bgbn=R
13,최고중의 최고 UNC !!!,전기전자공학부,학부,2007,/partner/expReport.asp?id=2747&page=6&bgbn=R
12,최고의 대학생활을 UNC에서,영어영문학과,학부,2007,/partner/expReport.asp?id=2725&page=6&bgbn=R
11,UNC에서의 한학기,정치외교학과,학부,2005,/partner/expReport.asp?id=1995&page=6&bgbn=R
10,Chapel Hill에서의 경험 보고서,경제학과,학부,2005,/partner/expReport.asp?id=1822&page=6&bgbn=R
9,UNC에서의 교환학생,행정학과,학부,2004,/partner/expReport.asp?id=1482&page=6&bgbn=R
8,UNC에서의 1년,경영학전공,학부,2004,/partner/expReport.asp?id=1454&page=6&bgbn=R
7,UNC-CH 경험 보고서,경영학전공,학부,2003,/partner/expReport.asp?id=1037&page=6&bgbn=R
6,Chapel Hill에서의 1년,경영학전공,학부,2002-2003,/partner/expReport.asp?id=882&page=6&bgbn=R
5,오승연,정치외교학과,학부,2001,/partner/expReport.asp?id=492&page=6&bgbn=R
4,U of North Carolina at Chapel Hill-박시원,정치외교학과,학부,1999,/partner/expReport.asp?id=274&page=6&bgbn=R
3,U of North Carolina-김윤중,경제학전공,학부,2000,/partner/expReport.asp?id=184&page=7&bgbn=R
2,U of North Carolina-김민선,인문학부,학부,1998,/partner/expReport.asp?id=29&page=7&bgbn=R
1,North Carolina-황숙연,심리학전공,대학원,1998,/partner/expReport.asp?id=16&page=7&bgbn=R
