No,제목,학과,과정,년도,href
7,교환학생 경험보고서,글로벌행정학과,학부,2015,/partner/expReport.asp?id=12693&page=1&bgbn=R
6,행복했던 Curtin Universty의 한 학기,경영학과,학부,2015,/partner/expReport.asp?id=12162&page=1&bgbn=R
5,Curtin University,식품영양학과,학부,2015,/partner/expReport.asp?id=12156&page=1&bgbn=R
4,Curtin에서의 한 학기,영어영문학과,학부,2014,/partner/expReport.asp?id=11963&page=1&bgbn=R
3,"살기 좋은 도시, perth",경영학전공,학부,2003,/partner/expReport.asp?id=1022&page=1&bgbn=R
2,Curtin Univ. - 원호연,생명공학전공,학부,2001,/partner/expReport.asp?id=424&page=1&bgbn=R
1,Curtin U of Technology - 유혜승,기계전자공학부,학부,2001,/partner/expReport.asp?id=358&page=1&bgbn=R
