No,제목,학과,과정,년도,href
6,Adrian College,노어노문학과,학부,2010,/partner/expReport.asp?id=5275&page=1&bgbn=R
5,Adrian College에서의 생활,"중어중문학과, 경제학과",학부,2010,/partner/expReport.asp?id=5048&page=1&bgbn=R
4,Exchange student program in Adrian College,법과대학,학부,2010-2011,/partner/expReport.asp?id=4928&page=1&bgbn=R
3,작고 평화로운 Adrian에서으이 한 학기,법학과,학부,2010,/partner/expReport.asp?id=4547&page=1&bgbn=R
2,Adrain에서 한학기,언론홍보영상학부,학부,2009,/partner/expReport.asp?id=4077&page=1&bgbn=R
1,Adrian College 교환학생 경험보고서,신문방송학과,학부,2009,/partner/expReport.asp?id=3939&page=1&bgbn=R
