No,제목,학과,과정,년도,href
67,"별 뜻 없이 갔지만, 뜻깊은 시간을 선사해준 홍콩중문대 교환학생 생활",경제학과,학부,2014,/partner/expReport.asp?id=10677&page=3&bgbn=R
66,"2014 가을학기, 홍콩중문대학교 즐거운 교환생활",경영학과,학부,2014,/partner/expReport.asp?id=10663&page=3&bgbn=R
65,CUHK에서의 한 학기,국제관계학과,학부,2014,/partner/expReport.asp?id=8612&page=3&bgbn=R
64,"야경이 화려한 도시 홍콩, 캠퍼스가 아름다운 대학 중문대",ASD,학부,2014,/partner/expReport.asp?id=8584&page=3&bgbn=R
63,"잊지 못할 추억, CUHK와 함께한 한 학기",신소재공학과,학부,2014,/partner/expReport.asp?id=7292&page=3&bgbn=R
62,중문대학에서의 여름 계절학기,천문우주학과,학부,2014,/partner/expReport.asp?id=7278&page=3&bgbn=R
61,Golden Days in CUHK,영어영문학과,학부,2012-2013,/partner/expReport.asp?id=7240&page=4&bgbn=R
60,unforgettable experience at CUHK,언더우드국제학부,학부,2014,/partner/expReport.asp?id=7201&page=4&bgbn=R
59,새로운 경험을 안겨준 홍콩중문대학,언더우드국제학부,학부,2014,/partner/expReport.asp?id=7084&page=4&bgbn=R
58,"호불호 갈릴만한 중문대, 꼭 잘 알아보샘!",경영학과,학부,2013-2014,/partner/expReport.asp?id=7050&page=4&bgbn=R
57,중문대 한학기,응용통계학과,학부,2013,/partner/expReport.asp?id=6902&page=4&bgbn=R
56,'캠퍼스라이프'를 즐길 수 있는 중문대학,신문방송학,학부,2013,/partner/expReport.asp?id=6893&page=4&bgbn=R
55,중문대에서 보낸 잊지못할 일 년,교육학과,학부,2013,/partner/expReport.asp?id=6825&page=4&bgbn=R
54,홍콩중문대학교와의 짧지만 길었던 한학기,응용통계학과,학부,2013,/partner/expReport.asp?id=6808&page=4&bgbn=R
53,홍콩중문대학교에서의 잊지못할 한학기,EIC,학부,2013,/partner/expReport.asp?id=6694&page=4&bgbn=R
52,unforgettable CUHK!!!!!,경영학과,학부,2013,/partner/expReport.asp?id=6344&page=4&bgbn=R
51,대학생활 최고의 선택: 홍콩중문대에서의 교환학생,경영학과,학부,2013,/partner/expReport.asp?id=6333&page=5&bgbn=R
50,"Unexpected happiness, The Chinese University of Hong Kong",생명공학과 / 경영학과,학부,2013,/partner/expReport.asp?id=6322&page=5&bgbn=R
49,강추 강추 헝꽁쫑먼따이혹,경영학과,학부,2012,/partner/expReport.asp?id=6290&page=5&bgbn=R
48,Chinese University of Hong Kong,International studies,학부,2012,/partner/expReport.asp?id=6243&page=5&bgbn=R
47,제2의 고향이 된 홍콩,경영학과,학부,2011,/partner/expReport.asp?id=6225&page=5&bgbn=R
46,홍콩에서의 소중한 한학기.,동아시아국제학부,학부,2012,/partner/expReport.asp?id=6143&page=5&bgbn=R
45,언제나 다시 돌아가고 싶은 홍콩!,경제학과,학부,2011,/partner/expReport.asp?id=5966&page=5&bgbn=R
44,CUHK에서의 한달,화학과,학부,2012,/partner/expReport.asp?id=5787&page=5&bgbn=R
43,홍콩중문대에서의 여름,정치외교학과,학부,2010,/partner/expReport.asp?id=5782&page=5&bgbn=R
42,"다시 선택이 주어져도 선택했을 교환학교, 홍콩중문대",행정학과,학부,2011-2012,/partner/expReport.asp?id=5751&page=5&bgbn=R
41,홍콩중문대에서의 잊지 못 할 한 학기,경제학과,학부,2012,/partner/expReport.asp?id=5623&page=6&bgbn=R
40,새로운 경험 홍콩,경영학과,학부,2011,/partner/expReport.asp?id=5427&page=6&bgbn=R
39,CUHK 교환학생 경험 보고서,행정학과,학부,2011,/partner/expReport.asp?id=5426&page=6&bgbn=R
38,매력적인 홍콩에 빠지다,경영학과,학부,2010-2011,/partner/expReport.asp?id=5199&page=6&bgbn=R
37,CUHK 교환학생 경험 보고서,UIC 경제,학부,2011,/partner/expReport.asp?id=5114&page=6&bgbn=R
36,2011 CUHK -잊을 수 없는 한학기,철학,학부,2011,/partner/expReport.asp?id=5000&page=6&bgbn=R
35,담백한 후기,국어국문학과,학부,2011,/partner/expReport.asp?id=4861&page=6&bgbn=R
34,2010년 가을학기 홍콩중문대 경험보고서,경제학과,학부,2010,/partner/expReport.asp?id=4809&page=6&bgbn=R
33,CU와 HK에 대한 솔직한 후기,컴퓨터과학,학부,2010,/partner/expReport.asp?id=4699&page=6&bgbn=R
32,즐거웠던 홍콩 교환학생,정보산업공학과,학부,2010,/partner/expReport.asp?id=4689&page=6&bgbn=R
31,2010 봄-여름 CUHK 교환학생을 다녀와서,경영학과,학부,2010,/partner/expReport.asp?id=4507&page=7&bgbn=R
30,중국과 서구문화를 느낄수 있는곳 홍콩,경영학과,학부,2009-2010,/partner/expReport.asp?id=4259&page=7&bgbn=R
29,My life at the CUHK,영어영문/정치외교/외교통상학과,학부,2009,/partner/expReport.asp?id=3818&page=7&bgbn=R
28,홍콩중문대학교에서의 2학기,경영학과,학부,2008-2009,/partner/expReport.asp?id=3727&page=7&bgbn=R
27,홍콩에서의 1년 - CUHK,경영학과,학부,2008 - 20,/partner/expReport.asp?id=3535&page=7&bgbn=R
26,CUHK에서의 짧았지만 잊을 수 없는 한 학기,상경대학 경제학과,학부,2008,/partner/expReport.asp?id=3357&page=7&bgbn=R
25,서울과는 같지만 또 다른 도시. 홍콩에서의 한 학기,도시공학과,학부,2008,/partner/expReport.asp?id=3206&page=7&bgbn=R
24,뜻깊었던 홍콩에서의 교환학생 시절 ^^,의공학부,학부,2007-2008,/partner/expReport.asp?id=3169&page=7&bgbn=R
23,홍콩중문대학교,경영학과,학부,2008,/partner/expReport.asp?id=3058&page=7&bgbn=R
22,The Chinese University of HongKong,정치외교학과,학부,2007,/partner/expReport.asp?id=2741&page=7&bgbn=R
21,"후회없는 선택, 홍콩중문대학교",영어영문학과,학부,2007,/partner/expReport.asp?id=2696&page=8&bgbn=R
20,홍콩과 중국을 모두 느끼고 싶다면.,경영학과,학부,2006,/partner/expReport.asp?id=2650&page=8&bgbn=R
19,CUHK 잊지 못 할 기억,영문학과,학부,2006,/partner/expReport.asp?id=2330&page=8&bgbn=R
18,홍콩중문대학교에서의 한학기,철학과,학부,2006,/partner/expReport.asp?id=2323&page=8&bgbn=R
17,중문대학,사회학과,학부,2005,/partner/expReport.asp?id=2239&page=8&bgbn=R
16,Chinese University of HongKong,생활디자인 전공,학부,2006,/partner/expReport.asp?id=2205&page=8&bgbn=R
15,"CUHK, 사소한 것들에 대한 집착",사회학과,학부,2006,/partner/expReport.asp?id=2158&page=8&bgbn=R
14,"CUHK - 그 빛나는 청춘, 아련한 추억이 깃든 곳",경영학과,학부,2006,/partner/expReport.asp?id=2117&page=8&bgbn=R
13,홍콩중문대학,식품영양학과,학부,2005,/partner/expReport.asp?id=1924&page=8&bgbn=R
12,홍콩중문대학 경험보고서,신문방송학과,학부,2004~2005,/partner/expReport.asp?id=1688&page=8&bgbn=R
11,Chinese University of Hong Kong,신문방송학과,학부,2005,/partner/expReport.asp?id=1567&page=9&bgbn=R
10,홍콩 중문대학교,영문,학부,2005,/partner/expReport.asp?id=1554&page=9&bgbn=R
9,홍콩중문대학 교환보고서,신문방송학과,학부,2003,/partner/expReport.asp?id=1322&page=9&bgbn=R
8,경험보고서,영어영문학전공,학부,2004,/partner/expReport.asp?id=1270&page=9&bgbn=R
7,중문대학 경험보고서,신문방송학과,학부,2004,/partner/expReport.asp?id=1166&page=9&bgbn=R
6,Chinese University of Hong Kong,건축공학전공,학부,2003,/partner/expReport.asp?id=1145&page=9&bgbn=R
5,교환학생의 목적,경영학전공,학부,2002,/partner/expReport.asp?id=815&page=9&bgbn=R
4,Chinese U of Hong Kong - 이지은,중어중문학전공,학부,2001-2002,/partner/expReport.asp?id=556&page=9&bgbn=R
3,Chinese U of Hong Kong - 한영수,상경계열,학부,2001,/partner/expReport.asp?id=374&page=9&bgbn=R
2,Chinese University of Hong Kong,사학전공,학부,2000,/partner/expReport.asp?id=262&page=9&bgbn=R
1,Chinese University of Hong Kong-장은호,경영학전공,학부,2001,/partner/expReport.asp?id=209&page=10&bgbn=R
