No,제목,학과,과정,년도,href
3,"Wittenberg Univ. Springfield, Ohio",교육학과(영어영문 이중전공),학부,2006-2007,/partner/expReport.asp?id=2724&page=1&bgbn=R
2,교환학생 보고서,사회학전공,학부,2002-2003,/partner/expReport.asp?id=917&page=1&bgbn=R
1,Wittenberg Univ.-성태영,식품영양전공,학부,2000,/partner/expReport.asp?id=241&page=1&bgbn=R
