No,제목,학과,과정,년도,href
2,잊지 못할 베로나에서의 한 학기,의류환경학과,학부,2018,/partner/expReport.asp?id=15159&page=1&bgbn=R
1,"낭만적인 줄리엣의 도시, 베로나!",의류환경학과,학부,2017,/partner/expReport.asp?id=14041&page=1&bgbn=R
