No,제목,학과,과정,년도,href
6,그리운 NCSU,정보산업공학,학부,2014,/partner/expReport.asp?id=7552&page=1&bgbn=R
5,너무 짧았던 한 학기,신소재공학과,학부,2012,/partner/expReport.asp?id=6204&page=1&bgbn=R
4,너무나도 짧았던 NCSU 생활을 그리며,정보산업공학과,학부,2012,/partner/expReport.asp?id=5890&page=1&bgbn=R
3,NCSU를 교환대학으로 염두하고 있는 학우여러분께,건축학과(5년제),학부,2011-2012,/partner/expReport.asp?id=5598&page=1&bgbn=R
2,NC state!! wolf pack!!,응용통계/아동가족,학부,2008,/partner/expReport.asp?id=3364&page=1&bgbn=R
1,그리운 NCSU,정보산업공학과,학부,2007,/partner/expReport.asp?id=3085&page=1&bgbn=R
