No,제목,학과,과정,년도,href
3,잊지 못할 ASU에서의 추억,영어영문학과,학부,2013,/partner/expReport.asp?id=6833&page=1&bgbn=R
2,행복했던 ASU 파견기,응용통계학과,학부,2012,/partner/expReport.asp?id=6029&page=1&bgbn=R
1,ASU 파견기,경영,학부,2010,/partner/expReport.asp?id=4333&page=1&bgbn=R
