No,제목,학과,과정,년도,href
4,멜버른에서의 1년,문화디자인경영,학부,2018-2019,/partner/expReport.asp?id=15756&page=1&bgbn=R
3,"Welcome to Swinburne, Melbourne, Aussie !!",경영학과,학부,2006,/partner/expReport.asp?id=2553&page=1&bgbn=R
2,swinburne에서의 내 생애 최고의 한학기,경영학과,학부,2005,/partner/expReport.asp?id=1883&page=1&bgbn=R
1,Swinburne University of Technology 경험보고서,응용통계학전공,학부,2004,/partner/expReport.asp?id=1370&page=1&bgbn=R
