No,제목,학과,과정,년도,href
3,CSU san marcos 파견 보고서,행정학과,학부,2014-2015,/partner/expReport.asp?id=13470&page=1&bgbn=R
2,샌마르코스에서의 5개월:),신학과/컴퓨터과학과,학부,2016,/partner/expReport.asp?id=12928&page=1&bgbn=R
1,CSU san marcos 파견 보고서,행정학과,학부,2014-2015,/partner/expReport.asp?id=11908&page=1&bgbn=R
