No,제목,학과,과정,년도,href
4,교환학생을 마치며.,언론홍보영상,학부,2016,/partner/expReport.asp?id=13016&page=1&bgbn=R
3,많은 것을 배울 수 있었던 한 학기,경제학과,학부,2012,/partner/expReport.asp?id=5660&page=1&bgbn=R
2,꿈같았던 작지만 소중한 경험,주거환경학과,학부,2005,/partner/expReport.asp?id=1626&page=1&bgbn=R
1,한학기동안의 소중한 경험,건축공학전공,학부,2004,/partner/expReport.asp?id=1472&page=1&bgbn=R
