No,제목,학과,과정,년도,href
257,인생의 커다란 한 부분이 된 6개월,행정학과,학부,2019,/partner/expReport.asp?id=15807&page=3&bgbn=R
256,잊지 못할 추억이 가득한 LA에서의 일 년,심리학과,학부,2018-2019,/partner/expReport.asp?id=15795&page=3&bgbn=R
255,The Year I Will Always Remember,영어영문학과 / 심리학과,학부,2018-2019,/partner/expReport.asp?id=15793&page=3&bgbn=R
254,다신 없을 소중한 경험,정치외교학과,학부,2019,/partner/expReport.asp?id=15775&page=3&bgbn=R
253,"""You have nothing to lose""",생명과학공학,학부,2018-2019,/partner/expReport.asp?id=15746&page=3&bgbn=R
252,새로운 경험들을 할 수 있었던 LA에서의 한 학기,정치외교학과,학부,2019,/partner/expReport.asp?id=15721&page=3&bgbn=R
251,행복했던 시간 in UCLA,화학과,학부,2018-2019,/partner/expReport.asp?id=15707&page=3&bgbn=R
250,꿈 같았던 한 학기,창의기술경영/경영학과,학부,2019,/partner/expReport.asp?id=15705&page=3&bgbn=R
249,성장할 수 있었던 참 좋은 시간들이었습니다.,언론홍보영상학부,학부,2018-2019,/partner/expReport.asp?id=15696&page=4&bgbn=R
248,My Golden Age,전기전자공학,학부,2018-2019,/partner/expReport.asp?id=15680&page=4&bgbn=R
247,"많이 보고, 듣고, 배운 UCLA에서의 1년",사회학과,학부,2018-2019,/partner/expReport.asp?id=15676&page=4&bgbn=R
246,살아볼 수 있어서 정말 다행이었던 1년,건축공학과,학부,2018-2019,/partner/expReport.asp?id=15646&page=4&bgbn=R
245,크리스마스가 하루가 아닌 1년이라면 -UCLA,문화디자인경영,학부,2018,/partner/expReport.asp?id=15157&page=4&bgbn=R
244,"인생 최고의 경험, UCLA",작곡과 / 언론홍보영상학부,학부,2018-1,/partner/expReport.asp?id=15091&page=4&bgbn=R
243,평생 잊지 못할 추억,언더우드학부 국제학과,학부,2017-2018,/partner/expReport.asp?id=15052&page=4&bgbn=R
242,UCLA에서 짧지만 깊은 나의 경험,언론홍보영상학부,학부,2018,/partner/expReport.asp?id=15006&page=4&bgbn=R
241,오랜 꿈을 이루고 새로운 꿈을 꾸게 해준 UCLA에서의 행복했던 시간들,"사회학과,경영학과",학부,2018,/partner/expReport.asp?id=14921&page=4&bgbn=R
240,"제 2의 고향, 엘에이",행정학과,학부,2018,/partner/expReport.asp?id=14918&page=4&bgbn=R
239,"최선을 다해 행복했던, 소중한 6개월",정치외교학과,학부,2018,/partner/expReport.asp?id=14909&page=5&bgbn=R
238,인생 평생의 술안주 UCLA,화공생명공학과,학부,2018,/partner/expReport.asp?id=14870&page=5&bgbn=R
237,UCLA에서의 행복했던 시간들,영어영문학과/언론홍보영상학부,학부,2018,/partner/expReport.asp?id=14851&page=5&bgbn=R
236,절대 잊지 못 할 UCLA에서의 1년,사학과/언론홍보영상학부,학부,2017-2018,/partner/expReport.asp?id=14834&page=5&bgbn=R
235,"꿈보다 더 꿈 같았던, UCLA에서의 1년",국제,학부,2017-2018,/partner/expReport.asp?id=14825&page=5&bgbn=R
234,UCLA 경험보고서,경제학과,학부,2017-2018,/partner/expReport.asp?id=14823&page=5&bgbn=R
233,나를 알아간 시간,영어영문학과,학부,2018,/partner/expReport.asp?id=14820&page=5&bgbn=R
232,UCLA에서 행복한 1년,노어노문학과,학부,2017,/partner/expReport.asp?id=14437&page=5&bgbn=R
231,UCLA에서의 생활에 관하여,도시공학과,학부,2017,/partner/expReport.asp?id=14370&page=5&bgbn=R
230,"University of California, Live Amazing.",전기전자,학부,2017,/partner/expReport.asp?id=14355&page=5&bgbn=R
229,대학생활 최고의 1년,사회학과,학부,2015-2016,/partner/expReport.asp?id=14296&page=6&bgbn=R
228,Fun and rewarding expereince,Underwood International,학부,2016-2017,/partner/expReport.asp?id=14258&page=6&bgbn=R
227,최고의 선택입니다,심리학과,학부,2016-2017,/partner/expReport.asp?id=14188&page=6&bgbn=R
226,아름다운 1년,식품영양학과/화공생명공학과,학부,2016-2017,/partner/expReport.asp?id=14145&page=6&bgbn=R
225,물 들어올 때 노 젓자,전기전자공학,학부,2017,/partner/expReport.asp?id=14108&page=6&bgbn=R
224,여유란 이런것일까,응용통계학과,학부,2017,/partner/expReport.asp?id=14101&page=6&bgbn=R
223,행복하고 알찼던 UCLA,언더우드국제대학 국제학부,학부,2016-2017,/partner/expReport.asp?id=14099&page=6&bgbn=R
222,UCLA 교환학생 보고서,영어영문학과,학부,2017,/partner/expReport.asp?id=14096&page=6&bgbn=R
221,"교환학생 최적의 선택지, UCLA","응용통계학, 경영학",학부,2016-2017,/partner/expReport.asp?id=13974&page=6&bgbn=R
220,"새로운 경험, 새로운 만남 UCLA",전기전자공학부,학부,2016-2017,/partner/expReport.asp?id=13889&page=6&bgbn=R
219,"인생의 turning point, UCLA에서의 1년",언론홍보영상학부,학부,2015-2016,/partner/expReport.asp?id=13785&page=7&bgbn=R
218,UCLA에서 잊지 못할 1년,사회학과,학부,2016,/partner/expReport.asp?id=13694&page=7&bgbn=R
217,UCLA에서의 소중한 1년,언론홍보영상학부,학부,2016,/partner/expReport.asp?id=13674&page=7&bgbn=R
216,영광스러웠던 1년,경제학과/수학과,학부,2016,/partner/expReport.asp?id=13629&page=7&bgbn=R
215,꿈만 같던 UCLA에서의 1년,비교문학과문화,학부,2016,/partner/expReport.asp?id=13558&page=7&bgbn=R
214,행복했던 UCLA에서의 일년,전기전자공학과,학부,2015-2016,/partner/expReport.asp?id=13440&page=7&bgbn=R
213,"더 넓고, 더 열린 세상으로",사회복지학과,학부,2015-2016,/partner/expReport.asp?id=13294&page=7&bgbn=R
212,잊을 수 없는 UCLA 교환학생,노어노문학과,학부,2015-2016,/partner/expReport.asp?id=13279&page=7&bgbn=R
211,UCLA 교환학생 경험보고서,경제학과,학부,2015-2016,/partner/expReport.asp?id=13227&page=7&bgbn=R
210,UCLA에서의 평온한 1년,문화인류학 / 철학,학부,2015-2016,/partner/expReport.asp?id=13202&page=7&bgbn=R
209,교확학생을 위한 최고의 선택 UCLA,비교문학과,학부,2015,/partner/expReport.asp?id=13198&page=8&bgbn=R
208,"같은 교환학생들마저 부러워하는 학교, UCLA!!",화공생명공학과,학부,2015-2016,/partner/expReport.asp?id=13178&page=8&bgbn=R
207,평생 잊을 수 없는 UCLA에서의 교환학생..,국제관계학과,학부,2016,/partner/expReport.asp?id=12885&page=8&bgbn=R
206,UCLA 경험보고서,경영학과,학부,2015,/partner/expReport.asp?id=12710&page=8&bgbn=R
205,UCLA,신문방송학과,학부,2015,/partner/expReport.asp?id=12689&page=8&bgbn=R
204,UCLA에서의 1년,화학과,학부,2015,/partner/expReport.asp?id=12542&page=8&bgbn=R
203,인생의 진한 향기로 남아있을 UCLA,사회학과,학부,2015,/partner/expReport.asp?id=12426&page=8&bgbn=R
202,현재의 나를 규정하는 UCLA에서의 경험들,신문방송학과,학부,2014-2015,/partner/expReport.asp?id=12398&page=8&bgbn=R
201,다시 가고 싶은 UCLA,경영학과,학부,2014-2015,/partner/expReport.asp?id=12363&page=8&bgbn=R
200,"UCLA, 어디까지 가봤니?",영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12286&page=8&bgbn=R
199,UCLA에서의 1년,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=12127&page=9&bgbn=R
198,UCLA란 어떤 곳인가,동아시아국제학부,학부,2015,/partner/expReport.asp?id=12022&page=9&bgbn=R
197,ucla 에서의 일년,동아시아 국제학부,학부,2014-2015,/partner/expReport.asp?id=11987&page=9&bgbn=R
196,너무나 다시 가고 싶은 UCLA,행정학과,학부,2014-2015,/partner/expReport.asp?id=11967&page=9&bgbn=R
195,정말 소중한 경험,경제학과,학부,2014-2015,/partner/expReport.asp?id=11857&page=9&bgbn=R
194,평화로웠던 나날들,문화인류학과,학부,2014-2015,/partner/expReport.asp?id=11823&page=9&bgbn=R
193,UCLA에서의 소중했던 시간들♡,아동가족학/심리학,학부,2014,/partner/expReport.asp?id=10730&page=9&bgbn=R
192,UCLA!! 최고의 선택 최고의 1년!,화공생명공학과,학부,2014,/partner/expReport.asp?id=10688&page=9&bgbn=R
191,"한여름밤의 꿈, UCLA에서의 생활",사학과,대학원,2014,/partner/expReport.asp?id=8648&page=9&bgbn=R
190,"천사들의 도시 LA의 중심, UCLA",대기과학과,학부,2014,/partner/expReport.asp?id=7537&page=9&bgbn=R
189,UCLA에서의 1년,토목환경공학과,학부,2014,/partner/expReport.asp?id=7527&page=10&bgbn=R
188,U! C! L! A!,행정학과,학부,2014,/partner/expReport.asp?id=7515&page=10&bgbn=R
187,UCLA 파견보고서,사회학/심리학,학부,2013-2014,/partner/expReport.asp?id=7419&page=10&bgbn=R
186,UCLA,국어국문/영어영문,학부,2013-2014,/partner/expReport.asp?id=7416&page=10&bgbn=R
185,UCLA 경험보고서,화공생명공학과,학부,2013-2014,/partner/expReport.asp?id=7396&page=10&bgbn=R
184,"UCLA, ""Let There Be""",정치외교학과,학부,2013-2014,/partner/expReport.asp?id=7371&page=10&bgbn=R
183,UCLA에서 보내실 여러분의 1년을 응원합니다 :),화공생명공학과,학부,2013-2014,/partner/expReport.asp?id=7254&page=10&bgbn=R
182,Exchange 경험보고서,UIC,학부,2013-2014,/partner/expReport.asp?id=7251&page=10&bgbn=R
181,(SAF)UCLA 방문학생(수학과) 보고서,"경영학과,수학과",학부,2013-2014,/partner/expReport.asp?id=7239&page=10&bgbn=R
180,UCLA 교환학생 후기,심리학과,학부,2013-2014,/partner/expReport.asp?id=7046&page=10&bgbn=R
179,UCLA 경험보고서,신소재공학과,학부,2013-2014,/partner/expReport.asp?id=7017&page=11&bgbn=R
178,UCLA 파견보고서,정치외교학과,학부,2013,/partner/expReport.asp?id=7011&page=11&bgbn=R
177,내 마음의 고향 UCLA,정치외교학과,학부,2013,/partner/expReport.asp?id=6997&page=11&bgbn=R
176,UCLA,기계공학부,학부,2013,/partner/expReport.asp?id=6903&page=11&bgbn=R
175,UCLA에서의 1년,중어중문,학부,2013,/partner/expReport.asp?id=6841&page=11&bgbn=R
174,UCLA 경험보고서,영어영문/심리학과,학부,2013,/partner/expReport.asp?id=6822&page=11&bgbn=R
173,UCLA계절학기,행정학과,학부,2011,/partner/expReport.asp?id=6750&page=11&bgbn=R
172,UCLA 경험보고서,신소재공학,학부,2012,/partner/expReport.asp?id=6720&page=11&bgbn=R
171,"사시사철 꽃이 피는 곳, 로스앤젤레스",사회학과,학부,2013,/partner/expReport.asp?id=6619&page=11&bgbn=R
170,UCLA 경험보고서,중어중문학과,학부,2012-2013,/partner/expReport.asp?id=6536&page=11&bgbn=R
169,LA에서의 일년,화공생명공학과,학부,2012-2013,/partner/expReport.asp?id=6452&page=12&bgbn=R
168,UCLA 파견보고서,경제학과,학부,2012-2013,/partner/expReport.asp?id=6451&page=12&bgbn=R
167,UCLA 파견보고서,"통계학, 사회학",학부,2012-2013,/partner/expReport.asp?id=6428&page=12&bgbn=R
166,¡Bienvedios a los angeles!,영어영문학과,학부,2012,/partner/expReport.asp?id=6294&page=12&bgbn=R
165,UCLA 경험보고서,경제학과,학부,2012,/partner/expReport.asp?id=6233&page=12&bgbn=R
164,가장 큰 도전이 되었던 UCLA에서의 1년,행정학과,학부,2012,/partner/expReport.asp?id=6199&page=12&bgbn=R
163,UCLA 경험보고서,사회복지학과,학부,2012,/partner/expReport.asp?id=6177&page=12&bgbn=R
162,UCLA에서의 내 인생 최고의 1년,신문방송학과,학부,2012,/partner/expReport.asp?id=6150&page=12&bgbn=R
161,내 인생에서 가장 뜻깊었던 1년,국어국문학과,학부,2012,/partner/expReport.asp?id=6116&page=12&bgbn=R
160,새로운 나를 발견할 수 있었던 UCLA,신문방송학과/경영학과,학부,2012,/partner/expReport.asp?id=6060&page=12&bgbn=R
159,잊지 못할 UCLA에서의 1년,영어영문학과,학부,2012,/partner/expReport.asp?id=6042&page=13&bgbn=R
158,UCLA경험보고서,식품영양,학부,2012,/partner/expReport.asp?id=5926&page=13&bgbn=R
157,"once a Bruin, always a Bruin",행정학과,학부,2011-2012,/partner/expReport.asp?id=5924&page=13&bgbn=R
156,UCLA경험 보고서,신소재공학과,학부,2012,/partner/expReport.asp?id=5914&page=13&bgbn=R
155,경험보고서,경영학과,학부,2012,/partner/expReport.asp?id=5899&page=13&bgbn=R
154,잊지 못할 여름 at UCLA,정보산업공학과,학부,2012,/partner/expReport.asp?id=5859&page=13&bgbn=R
153,UCLA 파견보고서,경영학과,학부,2011-2012,/partner/expReport.asp?id=5825&page=13&bgbn=R
152,2012년 여름학기 SAP at UCLA,의예과,학부,2012,/partner/expReport.asp?id=5823&page=13&bgbn=R
151,"UCLA, 대학생활 최고의 선택!!",화공생명공학과,학부,2011-2012,/partner/expReport.asp?id=5804&page=13&bgbn=R
150,UCLA,기계공학,학부,2011-2012,/partner/expReport.asp?id=5795&page=13&bgbn=R
149,교환학생,심리학과,학부,2011-2012,/partner/expReport.asp?id=5790&page=14&bgbn=R
148,UCLA 경험보고서,경제학과,학부,2011-2012,/partner/expReport.asp?id=5789&page=14&bgbn=R
147,UCLA에서의 평생 추억이 될 1년,영어영문학/경영학,학부,2011-2012,/partner/expReport.asp?id=5780&page=14&bgbn=R
146,UCLA 파견보고서,경제학과,학부,2011-2012,/partner/expReport.asp?id=5753&page=14&bgbn=R
145,UCLA 경험보고서,영여영문학과,학부,2011-2012,/partner/expReport.asp?id=5737&page=14&bgbn=R
144,UCLA 대학교,기계공학부,학부,2011-2012,/partner/expReport.asp?id=5723&page=14&bgbn=R
143,UCLA 파견보고서,사회학/정치외교학,학부,2011-2012,/partner/expReport.asp?id=5694&page=14&bgbn=R
142,UCLA 경험보고서,화공생명공학과,학부,2011-2012,/partner/expReport.asp?id=5671&page=14&bgbn=R
141,The most precious moments in my life♥,언론홍보영상학부,학부,2011,/partner/expReport.asp?id=5615&page=14&bgbn=R
140,"제 2의 고향, LA",영어영문학과/사회학,학부,2011,/partner/expReport.asp?id=5518&page=14&bgbn=R
139,2011년 UCLA 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5459&page=15&bgbn=R
138,수만 개의 추억을 선물해준 UCLA에서의 1년:D,국제관계학과,학부,2011,/partner/expReport.asp?id=5432&page=15&bgbn=R
137,"새로움과 친근함이 공존하는 도시, LA에서의 꿈만같았던 1년",행정학과,학부,2011,/partner/expReport.asp?id=5410&page=15&bgbn=R
136,영원히 잊지 못할 그곳... UCLA,정치외교학과,학부,2011,/partner/expReport.asp?id=5385&page=15&bgbn=R
135,UCLA 2011 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5382&page=15&bgbn=R
134,UCLA 경험보고서,경제학과,학부,2011,/partner/expReport.asp?id=5346&page=15&bgbn=R
133,"가슴 뛰는 기억, UCLA",국제관계학과,학부,2009,/partner/expReport.asp?id=5190&page=15&bgbn=R
132,"천사의 도시, 태평양을 품은 곳",정치외교/경제,학부,2010-2011,/partner/expReport.asp?id=5115&page=15&bgbn=R
131,summer session A,영어영문,학부,2011,/partner/expReport.asp?id=5106&page=15&bgbn=R
130,UCLA 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5054&page=15&bgbn=R
129,UCLA 내 인생의 찾아온 또 한번의 도전과 기회,언더우드 국제학부 (국제학),학부,2010-2011,/partner/expReport.asp?id=5027&page=16&bgbn=R
128,"UCLA, 찬란한 내 인생의 한 장을 기억하며...",정치외교학과,학부,2010-2011,/partner/expReport.asp?id=5018&page=16&bgbn=R
127,UCLA 경험보고서,건축학과,학부,2010-2011,/partner/expReport.asp?id=4999&page=16&bgbn=R
126,UCLA 경험보고서,"경제학과, 수학과",학부,2010-2011,/partner/expReport.asp?id=4978&page=16&bgbn=R
125,"달콤한 한 여름의 꿈, UCLA",응용통계/경제학과,학부,2010-2011,/partner/expReport.asp?id=4968&page=16&bgbn=R
124,즐거웠던 LA 생활,전기전자공학부,학부,2010-2011,/partner/expReport.asp?id=4955&page=16&bgbn=R
123,"천사의 도시에서 새로운 나, 스티븐을 찾다",화학과,학부,2010-2011,/partner/expReport.asp?id=4954&page=16&bgbn=R
122,아름다웠습니다.,경제학과,학부,2010-2011,/partner/expReport.asp?id=4939&page=16&bgbn=R
121,"새로운 경험, 새로운 인생",기계공학과,학부,2010-2011,/partner/expReport.asp?id=4912&page=16&bgbn=R
120,"precious memories, ucla ♥",중어중문학과,학부,2010,/partner/expReport.asp?id=4750&page=16&bgbn=R
119,인생의 Golden Ticket in UCLA,정치외교학과,학부,2010,/partner/expReport.asp?id=4710&page=17&bgbn=R
118,다시 못 올 반짝반짝한 순간들을 그리워하며,화학과,학부,2010,/partner/expReport.asp?id=4709&page=17&bgbn=R
117,"My Eternal Sunshine, UCLA♥",영어영문학과,학부,2010,/partner/expReport.asp?id=4708&page=17&bgbn=R
116,One Summer Dream ♥,정치외교학과,학부,2010,/partner/expReport.asp?id=4638&page=17&bgbn=R
115,UCLA 감상적 경험보고서 + 가이드,화학과,학부,2010,/partner/expReport.asp?id=4636&page=17&bgbn=R
114,UCLA를 다녀와서,화학과,학부,2006,/partner/expReport.asp?id=4629&page=17&bgbn=R
113,천사의 도시에서,영어영문/신문방송,학부,2009-2010,/partner/expReport.asp?id=4503&page=17&bgbn=R
112,UCLA 경험보고서,신학과,학부,2010,/partner/expReport.asp?id=4497&page=17&bgbn=R
111,UCLA 경험보고서,신문방송학과,학부,2010,/partner/expReport.asp?id=4495&page=17&bgbn=R
110,UCLA 경험보고서,영어영문학과,학부,2010,/partner/expReport.asp?id=4489&page=17&bgbn=R
109,UCLA Summer session!,경제학과,학부,2009,/partner/expReport.asp?id=4478&page=18&bgbn=R
108,UCLA Summer Session!,경영학과,학부,2010,/partner/expReport.asp?id=4476&page=18&bgbn=R
107,UCLA 여름계절학기,행정학과,학부,2010,/partner/expReport.asp?id=4474&page=18&bgbn=R
106,U!C!L!A! Fight Fight Fight!,화학공학과,학부,2009-2010,/partner/expReport.asp?id=4439&page=18&bgbn=R
105,LA에서의 9개월,신문방송학과/경영학과,학부,2009-2010,/partner/expReport.asp?id=4434&page=18&bgbn=R
104,소중했던 추억 UCLA,정보산업공학과,학부,2008,/partner/expReport.asp?id=4425&page=18&bgbn=R
103,"2010년 여름, UCLA",문헌정보학과,학부,2010,/partner/expReport.asp?id=4414&page=18&bgbn=R
102,UCLA 파견보고서,사회복지학과,학부,2009-2010,/partner/expReport.asp?id=4413&page=18&bgbn=R
101,"너무나 익숙한 별천지, UCLA.",정치외교학과,학부,2009-2010,/partner/expReport.asp?id=4384&page=18&bgbn=R
100,UCLA 를 다녀와서,"수학과, 경제학과",학부,2009-2010,/partner/expReport.asp?id=4369&page=18&bgbn=R
99,"UCLA, i love you ♥",경제학과,학부,2009-2010,/partner/expReport.asp?id=4368&page=19&bgbn=R
98,잊지못할 UCLA에서의 1년,물리학과/응용통계학과,학부,2009-2010,/partner/expReport.asp?id=4355&page=19&bgbn=R
97,You See LA,영어영문학과,학부,2009-2010,/partner/expReport.asp?id=4351&page=19&bgbn=R
96,UCLA go bruins!,경제학과,학부,2009-2010,/partner/expReport.asp?id=4347&page=19&bgbn=R
95,UCLA (:,영어영문학과,학부,2009,/partner/expReport.asp?id=4133&page=19&bgbn=R
94,UCLA,경제학과,학부,2009,/partner/expReport.asp?id=4127&page=19&bgbn=R
93,"UCLA, 그 곳에서의 1년",영어영문학과/사회학과,학부,2009,/partner/expReport.asp?id=4069&page=19&bgbn=R
92,잊지못할 UCLA,영어영문학과,학부,2009,/partner/expReport.asp?id=4063&page=19&bgbn=R
91,UCLA에서의 1년,전기전자공학부,학부,2009,/partner/expReport.asp?id=4034&page=19&bgbn=R
90,UCLA에서 세 쿼터 보내기,사회학과,학부,2008-2009,/partner/expReport.asp?id=4016&page=19&bgbn=R
89,UCLA,교육학과,학부,20009,/partner/expReport.asp?id=4004&page=20&bgbn=R
88,"마음이 닿은 그 곳, UCLA",정치외교학과,학부,2009,/partner/expReport.asp?id=3954&page=20&bgbn=R
87,UCLA 교환학생 경험보고서,영어영문학과,학부,2009,/partner/expReport.asp?id=3953&page=20&bgbn=R
86,엔터테인먼트의 중심 할리우드에 위치한 UCLA,법과대학,학부,2009,/partner/expReport.asp?id=3923&page=20&bgbn=R
85,UCLA 경험보고서,화학공학과,학부,2008-2009,/partner/expReport.asp?id=3897&page=20&bgbn=R
84,UCLA와의 1년,경제학과,학부,2008,/partner/expReport.asp?id=3873&page=20&bgbn=R
83,경험보고서,전기전자공학부,학부,2008-2009,/partner/expReport.asp?id=3853&page=20&bgbn=R
82,UCLA,교육학과,학부,2009,/partner/expReport.asp?id=3767&page=20&bgbn=R
81,UCLA Summer session :p,국어국문학과,학부,2009,/partner/expReport.asp?id=3748&page=20&bgbn=R
80,UCLA,신문방송학과,학부,2008-2009,/partner/expReport.asp?id=3739&page=20&bgbn=R
79,UCLA,사회학과,학부,2008-2009,/partner/expReport.asp?id=3738&page=21&bgbn=R
78,UCLA 교환학생 경험 보고서,생화학과,학부,2008-2009,/partner/expReport.asp?id=3676&page=21&bgbn=R
77,2008년 UCLA의 이야기입니다.,중어중문학/경영학,학부,2008,/partner/expReport.asp?id=3599&page=21&bgbn=R
76,UCLA 경험보고서,경제학과,학부,2008,/partner/expReport.asp?id=3505&page=21&bgbn=R
75,바쁘지만 값진 일년,Electrical Engineering,학부,2008,/partner/expReport.asp?id=3485&page=21&bgbn=R
74,"한 번 가면 잊혀지지 않는 곳, UCLA",영상디자인전공,대학원,2008,/partner/expReport.asp?id=3394&page=21&bgbn=R
73,천국에서의 찬란했던 여름. UCLA,생명공학과,학부,2008,/partner/expReport.asp?id=3373&page=21&bgbn=R
72,내 마음속의 Sunny UCLA!,사회학과,학부,2005-2006,/partner/expReport.asp?id=3343&page=21&bgbn=R
71,"또 다른 세계로의 여행, UCLA",정치외교학과,학부,2007-2008,/partner/expReport.asp?id=3336&page=21&bgbn=R
70,UCLA 경험보고서,경영학과,학부,2007-2008,/partner/expReport.asp?id=3327&page=21&bgbn=R
69,"눈이 부셨던, UCLA",불어불문학과,학부,2007,/partner/expReport.asp?id=3308&page=22&bgbn=R
68,내 인생의 turning point였던 9개월 -,사회복지학과,학부,2007-2008,/partner/expReport.asp?id=3294&page=22&bgbn=R
67,"변화, at UCLA",경제학과,학부,2007-2008,/partner/expReport.asp?id=3285&page=22&bgbn=R
66,U C L A 에서의 일년을 되돌아보며,화학공학과,학부,2007-2008,/partner/expReport.asp?id=3268&page=22&bgbn=R
65,American Life; a year at UCLA,"영어영문학, 경영학",학부,2007-2008,/partner/expReport.asp?id=3221&page=22&bgbn=R
64,UCLA에서의 9개월을 회상하며,전기전자공학과,학부,2007-2008,/partner/expReport.asp?id=3167&page=22&bgbn=R
63,우클라 대학 gogo,전기전자공학과,학부,2007-2008,/partner/expReport.asp?id=3166&page=22&bgbn=R
62,UCLA에서의 일년간의 값진 경험,경영학과,학부,2007,/partner/expReport.asp?id=3075&page=22&bgbn=R
61,내 생애 가장 아름다웠던 1년,건축공학 / 경제학,학부,2007,/partner/expReport.asp?id=3005&page=22&bgbn=R
60,UCLA에서의 1년,경제학과,학부,2007,/partner/expReport.asp?id=2840&page=22&bgbn=R
59,UCLA,정치외교학과,학부,2006-2007,/partner/expReport.asp?id=2702&page=23&bgbn=R
58,천국같은 날씨를 가진 캘리포니아,법학과,학부,2006-2007,/partner/expReport.asp?id=2665&page=23&bgbn=R
57,9 months in LA,경제학과,학부,2006-2007,/partner/expReport.asp?id=2652&page=23&bgbn=R
56,1년간의 특권 -UCLA,전기전자공학부,학부,2006~2007,/partner/expReport.asp?id=2635&page=23&bgbn=R
55,LAnd of opportunities,컴퓨터산업공학과,학부,2006-2007,/partner/expReport.asp?id=2597&page=23&bgbn=R
54,"대학생활의 봄날, UCLA",신문방송/정치외교학과,학부,2006-2007,/partner/expReport.asp?id=2572&page=23&bgbn=R
53,"내 인생 최고의 1년, UCLA",중어중문/신문방송,학부,2006,/partner/expReport.asp?id=2404&page=23&bgbn=R
52,U.C.L.A.,교육학과,학부,2006,/partner/expReport.asp?id=2392&page=23&bgbn=R
51,"1년간의 추억, UCLA",경제학과,학부,2006,/partner/expReport.asp?id=2360&page=23&bgbn=R
50,꿈같던 1년 - UCLA 경험보고서,경영학과,학부,2006,/partner/expReport.asp?id=2356&page=23&bgbn=R
49,UCLA,영어영문학과,학부,2005-2006,/partner/expReport.asp?id=2278&page=24&bgbn=R
48,UCLA 교환학생 경험보고서,화학공학과,학부,2005-2006,/partner/expReport.asp?id=2225&page=24&bgbn=R
47,나의 UCLA 이야기,경영학과,학부,2005-2006,/partner/expReport.asp?id=2195&page=24&bgbn=R
46,"즐거운 기억과 많은 이야기들, 9 months at UCLA",경영-경제 이중전공,학부,2005-2006,/partner/expReport.asp?id=2074&page=24&bgbn=R
45,UCLA 경험보고서,영어영문학과,학부,2005,/partner/expReport.asp?id=1971&page=24&bgbn=R
44,UCLA 경험보고서,경제학과,학부,2005,/partner/expReport.asp?id=1896&page=24&bgbn=R
