No,제목,학과,과정,년도,href
3,브장송에서 반년,불어불문학과,학부,2018,/partner/expReport.asp?id=14956&page=1&bgbn=R
2,브장송에서의 1년,불어불문학과,학부,2010-2011,/partner/expReport.asp?id=4956&page=1&bgbn=R
1,Besancon에서의 일년,신문방송학과,학부,2001,/partner/expReport.asp?id=971&page=1&bgbn=R
