No,제목,학과,과정,년도,href
7,Sophia대학을 다녀와서,사회복지학과,학부,2015,/partner/expReport.asp?id=13610&page=1&bgbn=R
6,Sophia University,기계공학,학부,2016,/partner/expReport.asp?id=13388&page=1&bgbn=R
5,Sophia university를 다녀와서,국제관계학과,학부,2016,/partner/expReport.asp?id=13296&page=1&bgbn=R
4,소피아 대학을 다녀와서,기계공학과,학부,2011,/partner/expReport.asp?id=5544&page=1&bgbn=R
3,Sophia University,정치외교학과,학부,2010-2011,/partner/expReport.asp?id=5172&page=1&bgbn=R
2,소피아대학,산업디자인학/일본학,학부,2010-2011,/partner/expReport.asp?id=5011&page=1&bgbn=R
1,잊지 못할 도쿄에서의 일 년,영어영문학과,학부,2009,/partner/expReport.asp?id=4213&page=1&bgbn=R
