No,제목,학과,과정,년도,href
8,Mercer를 다녀와서...,전기전자공학과,학부,2009,/partner/expReport.asp?id=3995&page=1&bgbn=R
7,Mercer University,의공학부,학부,2008-2009,/partner/expReport.asp?id=3543&page=1&bgbn=R
6,Mercer University,생물학,학부,2007-2008,/partner/expReport.asp?id=3408&page=1&bgbn=R
5,My Exchane Year at Mercer,경영학과,학부,2007-2008,/partner/expReport.asp?id=3307&page=1&bgbn=R
4,"Mercer University in Macon, Georgia",신문방송학과,학부,2007,/partner/expReport.asp?id=2929&page=1&bgbn=R
3,those wonderful days at Mercer.,컴퓨터·산업공학전공,학부,2004,/partner/expReport.asp?id=1423&page=1&bgbn=R
2,mercer uni.,건축공학전공,학부,2003,/partner/expReport.asp?id=1062&page=1&bgbn=R
1,교환학생 보고서,정치외교학과,학부,2003,/partner/expReport.asp?id=835&page=1&bgbn=R
