No,제목,학과,과정,년도,href
6,U of C에서의 한 학기,컴퓨터과학과,학부,2019,/partner/expReport.asp?id=16200&page=1&bgbn=R
5,U of C에서의 한 학기,컴퓨터과학과,학부,2019,/partner/expReport.asp?id=16198&page=1&bgbn=R
4,캘거리 대학교 교환학생 후기입니다.,스포츠응용산업학과,학부,2018,/partner/expReport.asp?id=15395&page=1&bgbn=R
3,U of C 파견 보고서,영어영문학과,학부,2018,/partner/expReport.asp?id=15294&page=1&bgbn=R
2,U of C 파견 보고서,UIC(Quantitativive Risk Management),학부,2017,/partner/expReport.asp?id=14865&page=1&bgbn=R
1,U of C 파견보고서,철학과,학부,2017,/partner/expReport.asp?id=14389&page=1&bgbn=R
