No,제목,학과,과정,년도,href
9,중국 칭화대학교 교환학생 파견 후기,중어중문학과,학부,2019,/partner/expReport.asp?id=16624&page=1&bgbn=R
8,칭화대학교 교환학생 후기,중어중문학과,학부,2019,/partner/expReport.asp?id=16570&page=1&bgbn=R
7,칭화대 교환학생 경험보고서,정치외교학과,학부,2019,/partner/expReport.asp?id=15651&page=1&bgbn=R
6,Exploring China through Tsinghua University,문화인류학과,학부,2018-2019,/partner/expReport.asp?id=15498&page=1&bgbn=R
5,칭화대학교 교환학생 방문후기 작성합니다,중어중문학과,학부,2018,/partner/expReport.asp?id=15205&page=1&bgbn=R
4,교환학기를 마치고,중어중문학과,학부,2012,/partner/expReport.asp?id=5969&page=1&bgbn=R
3,세계의 명문대 청화대에서의 잊을 수 없는 한 학기,중어중문학과,학부,2011,/partner/expReport.asp?id=5534&page=1&bgbn=R
2,"""올림픽의 도시"" 내의 최고의 대학",국제학대학원 국제통상,대학원,2008,/partner/expReport.asp?id=3235&page=1&bgbn=R
1,칭화MBA 프로그램 경험 보고서,경영전문대학교 GMBA,대학원,2007,/partner/expReport.asp?id=2657&page=1&bgbn=R
