No,제목,학과,과정,년도,href
2,르아브르를 다녀와서...,기계공학과,학부,2014,/partner/expReport.asp?id=7202&page=1&bgbn=R
1,아름다운 노르망디 해변에서의 1년,불어불문학과,학부,2005-2006,/partner/expReport.asp?id=2108&page=1&bgbn=R
