No,제목,학과,과정,년도,href
3,짧아서 더 아쉬웠던 CASE에서의 2020 SPRING,생명공학,학부,2020,/partner/expReport.asp?id=16459&page=1&bgbn=R
2,Spring 2019 at Case,경영학과/심리학과,학부,2019,/partner/expReport.asp?id=15549&page=1&bgbn=R
1,"Case, 나의 대학생활 최고의 순간",창의기술경영학과,학부,2017-2018,/partner/expReport.asp?id=14873&page=1&bgbn=R
